class,dataset_type,value
7f3dd525a87d4d998f361d222a344c3d,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr']"
7f3dd525a87d4d998f361d222a344c3d,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
7f3dd525a87d4d998f361d222a344c3d,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
7f3dd525a87d4d998f361d222a344c3d,caption,[]
164dec837ac040e0880169e0fe952a3d,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy']"
164dec837ac040e0880169e0fe952a3d,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
164dec837ac040e0880169e0fe952a3d,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr']"
164dec837ac040e0880169e0fe952a3d,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
164dec837ac040e0880169e0fe952a3d,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
164dec837ac040e0880169e0fe952a3d,caption,[]
72a26c63915c46978719702f59ce833a,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy']"
72a26c63915c46978719702f59ce833a,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
72a26c63915c46978719702f59ce833a,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr']"
72a26c63915c46978719702f59ce833a,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
72a26c63915c46978719702f59ce833a,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
72a26c63915c46978719702f59ce833a,caption,[]
d24d19021c724c3a9134eebcb76b0e0f,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy']"
d24d19021c724c3a9134eebcb76b0e0f,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
d24d19021c724c3a9134eebcb76b0e0f,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr']"
d24d19021c724c3a9134eebcb76b0e0f,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
d24d19021c724c3a9134eebcb76b0e0f,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
d24d19021c724c3a9134eebcb76b0e0f,caption,[]
a72f6787f5b74c32ac41d540746351ca,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy']"
a72f6787f5b74c32ac41d540746351ca,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
a72f6787f5b74c32ac41d540746351ca,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr']"
a72f6787f5b74c32ac41d540746351ca,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
a72f6787f5b74c32ac41d540746351ca,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
a72f6787f5b74c32ac41d540746351ca,caption,[]
6b245a441a8d4903a461f15c3ecb8351,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy']"
6b245a441a8d4903a461f15c3ecb8351,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
6b245a441a8d4903a461f15c3ecb8351,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr']"
6b245a441a8d4903a461f15c3ecb8351,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
6b245a441a8d4903a461f15c3ecb8351,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
6b245a441a8d4903a461f15c3ecb8351,caption,[]
332e81f4166447b6b091f4db3615cadb,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy']"
332e81f4166447b6b091f4db3615cadb,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
332e81f4166447b6b091f4db3615cadb,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr']"
332e81f4166447b6b091f4db3615cadb,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
332e81f4166447b6b091f4db3615cadb,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
332e81f4166447b6b091f4db3615cadb,caption,[]
af22823f7494465ba041ea7564fba7df,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy']"
af22823f7494465ba041ea7564fba7df,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
af22823f7494465ba041ea7564fba7df,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr']"
af22823f7494465ba041ea7564fba7df,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
af22823f7494465ba041ea7564fba7df,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
af22823f7494465ba041ea7564fba7df,caption,[]
9871233e3bee4bc1a90a02cc44f7a329,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy']"
9871233e3bee4bc1a90a02cc44f7a329,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
9871233e3bee4bc1a90a02cc44f7a329,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr']"
9871233e3bee4bc1a90a02cc44f7a329,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
9871233e3bee4bc1a90a02cc44f7a329,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
9871233e3bee4bc1a90a02cc44f7a329,caption,[]
196aef03b8274f8d97d97fac53e67948,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy']"
196aef03b8274f8d97d97fac53e67948,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
196aef03b8274f8d97d97fac53e67948,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr']"
196aef03b8274f8d97d97fac53e67948,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
196aef03b8274f8d97d97fac53e67948,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
196aef03b8274f8d97d97fac53e67948,caption,[]
2cd493fddde84f54a96bcb5ca7669222,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy']"
2cd493fddde84f54a96bcb5ca7669222,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
2cd493fddde84f54a96bcb5ca7669222,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr']"
2cd493fddde84f54a96bcb5ca7669222,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
2cd493fddde84f54a96bcb5ca7669222,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
2cd493fddde84f54a96bcb5ca7669222,caption,[]
8e12b48e54df4af49c1ee172f90e78ad,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy']"
8e12b48e54df4af49c1ee172f90e78ad,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
8e12b48e54df4af49c1ee172f90e78ad,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr']"
8e12b48e54df4af49c1ee172f90e78ad,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
8e12b48e54df4af49c1ee172f90e78ad,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
8e12b48e54df4af49c1ee172f90e78ad,caption,[]
ebb320092b7242f6842577755ef0a2c1,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy']"
ebb320092b7242f6842577755ef0a2c1,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
ebb320092b7242f6842577755ef0a2c1,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr']"
ebb320092b7242f6842577755ef0a2c1,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
ebb320092b7242f6842577755ef0a2c1,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
ebb320092b7242f6842577755ef0a2c1,caption,[]
44c966d571024d419fefbde12da1b915,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy']"
44c966d571024d419fefbde12da1b915,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
44c966d571024d419fefbde12da1b915,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr']"
44c966d571024d419fefbde12da1b915,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
44c966d571024d419fefbde12da1b915,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png']"
44c966d571024d419fefbde12da1b915,caption,[]
683cbf726ca14a819126cd32685c5717,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy']"
683cbf726ca14a819126cd32685c5717,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
683cbf726ca14a819126cd32685c5717,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr']"
683cbf726ca14a819126cd32685c5717,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
683cbf726ca14a819126cd32685c5717,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png']"
683cbf726ca14a819126cd32685c5717,caption,[]
b4c5a0874b814ee5b3c9007558f388c0,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy', '009.npy', '010.npy', '011.npy', '012.npy', '013.npy', '014.npy', '015.npy', '016.npy', '017.npy', '018.npy', '019.npy']"
b4c5a0874b814ee5b3c9007558f388c0,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
b4c5a0874b814ee5b3c9007558f388c0,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr', '009.exr', '010.exr', '011.exr', '012.exr', '013.exr', '014.exr', '015.exr', '016.exr', '017.exr', '018.exr', '019.exr']"
b4c5a0874b814ee5b3c9007558f388c0,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
b4c5a0874b814ee5b3c9007558f388c0,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
b4c5a0874b814ee5b3c9007558f388c0,caption,[]
d7176802cbe74b7eb64043e360766e80,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy', '009.npy', '010.npy', '011.npy', '012.npy', '013.npy', '014.npy', '015.npy', '016.npy', '017.npy', '018.npy', '019.npy']"
d7176802cbe74b7eb64043e360766e80,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
d7176802cbe74b7eb64043e360766e80,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr', '009.exr', '010.exr', '011.exr', '012.exr', '013.exr', '014.exr', '015.exr', '016.exr', '017.exr', '018.exr', '019.exr']"
d7176802cbe74b7eb64043e360766e80,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
d7176802cbe74b7eb64043e360766e80,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
d7176802cbe74b7eb64043e360766e80,caption,[]
bb75264195c245519bb6ec61f69940d1,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy', '009.npy', '010.npy', '011.npy', '012.npy', '013.npy', '014.npy', '015.npy', '016.npy', '017.npy', '018.npy', '019.npy']"
bb75264195c245519bb6ec61f69940d1,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
bb75264195c245519bb6ec61f69940d1,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr', '009.exr', '010.exr', '011.exr', '012.exr', '013.exr', '014.exr', '015.exr', '016.exr', '017.exr', '018.exr', '019.exr']"
bb75264195c245519bb6ec61f69940d1,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
bb75264195c245519bb6ec61f69940d1,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
bb75264195c245519bb6ec61f69940d1,caption,[]
1edf91edbc5f4b6bb7b3561372fe2c88,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy', '009.npy', '010.npy', '011.npy', '012.npy', '013.npy', '014.npy', '015.npy', '016.npy', '017.npy', '018.npy', '019.npy']"
1edf91edbc5f4b6bb7b3561372fe2c88,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
1edf91edbc5f4b6bb7b3561372fe2c88,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr', '009.exr', '010.exr', '011.exr', '012.exr', '013.exr', '014.exr', '015.exr', '016.exr', '017.exr', '018.exr', '019.exr']"
1edf91edbc5f4b6bb7b3561372fe2c88,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
1edf91edbc5f4b6bb7b3561372fe2c88,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
1edf91edbc5f4b6bb7b3561372fe2c88,caption,[]
c0ea5b0b7421464c9eb0f62577ef8eb2,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy', '009.npy', '010.npy', '011.npy', '012.npy', '013.npy', '014.npy', '015.npy', '016.npy', '017.npy', '018.npy', '019.npy']"
c0ea5b0b7421464c9eb0f62577ef8eb2,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
c0ea5b0b7421464c9eb0f62577ef8eb2,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr', '009.exr', '010.exr', '011.exr', '012.exr', '013.exr', '014.exr', '015.exr', '016.exr', '017.exr', '018.exr', '019.exr']"
c0ea5b0b7421464c9eb0f62577ef8eb2,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
c0ea5b0b7421464c9eb0f62577ef8eb2,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
c0ea5b0b7421464c9eb0f62577ef8eb2,caption,[]
54e7e37365ac4063ba2ba65151fd9f5d,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy', '009.npy', '010.npy', '011.npy', '012.npy', '013.npy', '014.npy', '015.npy', '016.npy', '017.npy', '018.npy', '019.npy']"
54e7e37365ac4063ba2ba65151fd9f5d,cannyedge_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
54e7e37365ac4063ba2ba65151fd9f5d,depth,"['000.exr', '001.exr', '002.exr', '003.exr', '004.exr', '005.exr', '006.exr', '007.exr', '008.exr', '009.exr', '010.exr', '011.exr', '012.exr', '013.exr', '014.exr', '015.exr', '016.exr', '017.exr', '018.exr', '019.exr']"
54e7e37365ac4063ba2ba65151fd9f5d,image_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
54e7e37365ac4063ba2ba65151fd9f5d,normal_render,"['000.png', '001.png', '002.png', '003.png', '004.png', '005.png', '006.png', '007.png', '008.png', '009.png', '010.png', '011.png', '012.png', '013.png', '014.png', '015.png', '016.png', '017.png', '018.png', '019.png']"
54e7e37365ac4063ba2ba65151fd9f5d,caption,[]
cc471516db9542c29ba0fa2c5dd576b7,annotation,"['000.npy', '001.npy', '002.npy', '003.npy', '004.npy', '005.npy', '006.npy', '007.npy', '008.npy', '009.npy', '010.npy', '011.npy', '012.npy', '013.npy', '014.npy', '015.npy', '016.npy', '017.npy', '018.npy', '019.npy']"
